1.E4BB9E|ジン#はか.る#|fathom|||
1.E4BB9F|セン#ち;かしら#|thousand|||
1.E4BBA0|カン#そこ.なう#||||
1.E4BBA1|キツ;コチ#いさ.ましい#|strong, valiant|||
1.E4BBA2|ハク;シャク;チャク;テキ#まるきばし#||||
1.E4BBA3|ダイ;タイ#か.わる;かわ.る;かわ.り;か.わり;-がわ.り;-が.わり;か.える;よ;しろ#す|substitute, change, convert, replace, period, age, counter for decades of ages, eras, etc., generation, charge, rate, fee|substituer, changer, convertir, remplacer, période, âge, ère, génération, montant d'argent, taux, prix, redevance|generación, reinado, sustituir, reemplazar, relevar|
1.E4BBA4|レイ##のり;りょう;れ|orders, laws, command, decree, good|ordre, anciennes lois, décret|órdenes, leyes|
1.E4BBA5|イ#もっ.て#もち|by means of, because, in view of, compared with|au moyen de, parce que, en vue de, comparé à|además de, más que|
1.E4BBA8|サ##||||
1.E4BBAB|##|tribe|||
1.E4BBAD|ジン#はか.る#|fathom|||
1.E4BBAE|カ;ケ#かり;かり-#|sham, temporary, interim, assumed (name), informal|factice, intérim, temporaire, emprunt (nom d'), informel, ka(na)|temporal, provisional, falso|
1.E4BBAF|ソウ;ショウ;ビョウ;ミョウ#ちい.さい#||||
1.E4BBB0|ギョウ;コウ#あお.ぐ;おお.せ;お.っしゃる;おっしゃ.る#|face-up, look up, depend, seek, respect, rever, drink, take|regarder en l'air, dire (humble), dépendre, chercher, respecter, révérer, boire, prendre (nourriture)|admirar, respetar, mirar hacia arriba, instrucciones|
1.E4BBB1|ケン;キョウ;キン;ゴン#ほ.こる;つつし.む#||||
1.E4BBB2|チュウ#なか#ちゅん;つづき;なかつ|go-between, relationship|relation, médiation, intermédiaire|mediación, relación|
1.E4BBB3|ヒ#わか.れる#|separate, part company|||
1.E4BBB5|コ#あ.たる;あえて;さか.らう;おなじ#|similar|||
1.E4BBB6|ケン#くだん#|affair, case, matter, item|affaire, cas, matière, article|asunto, caso|
1.E4BBB7|カイ##|man with shellfish kanji|||
1.E4BBBB|ニン#まか.せる;まか.す#さ;とう;ひで|responsibility, duty, term, entrust to, appoint|responsabilité, devoir, terme, confier à, nommer|responsabilidad, deber, confiar a, dejar a cargo de|
1.E4BBBD|ヒン;フン#うるわ.しい;あき.らか#|portion, part, duty|||
1.E4BBBE|テイ#ひく.い;ひく.める;ひく.まる#|to hang the head, to bow the head, to droop, to lower, low, beneath|||
1.E4BBBF|ホウ#さまよ.う;なら.う;くら.べる#|imitate, copy, as if, stand still, wander|||
1.E4BC80|ショウ;シュ#おおやけ;おそ.れる#|excited|||
1.E4BC81|キ#くわだ.てる;たくら.む#|undertake, scheme, design, attempt, plan|entreprendre, concept, projet, essai, plan|esquema, diseño, plan, emprender, idear, diseñar, planificar|
1.E4BC82|ハイ##||||
1.E4BC83|ヨ#うつく.しい#よし|handsome|||
1.E4BC88|シン#おそ.れる#|nervous, fearful|||
1.E4BC89|コウ#たぐ.い;なら.ぶ#|same kind, compare with|||
1.E4BC8A|イ#かれ#これ;ただ;よし;いと;だ|Italy, that one|Italie, celui-là|I fonética, Italia, ese, aquel|
1.E4BC8B|キュウ;ロウ#きび.しい#|deceptive|||
1.E4BC8C|アイ;ア#くる.しむ#||||
1.E4BC8D|ゴ#いつつ#くみ;あつむ|five, five-man squad, file, line||equipo, colega, grupo de cinco hombres (antiguo)|
1.E4BC8E|ギ;キ#わざ;わざおぎ#|deed, skill||habilidad, técnica|
1.E4BC8F|フク#ふ.せる;ふ.す#ふし;ふせ|prostrated, bend down, bow, cover, lay (pipes)|prostré, se courber, s'incliner, tendre (embuscade), couvrir, poser (tuyaux)|al revés, cubierto, oculto, obedecer, dar la vuelta, poner al revés, cubrir, ocultar, agacharse, doblarse|
1.E4BC90|バツ;ハツ;カ;ボチ#き.る;そむ.く;う.つ#|fell, strike, attack, punish|abattre, frapper, attaquer, punir|talar, cortar, atacar, golpear|
1.E4BC91|キュウ#やす.む;やす.まる;やす.める#|rest, day off, retire, sleep|repos, jour de repos, se coucher, dormir|descanso, descansar, tomarse un descanso, estar descansado, dar descanso|
1.E4BC92|キン;コン#たす.ける#||||
1.E4BC95|フ#むすめむこ#|common laborer|||
1.E4BC96|トウ;ド#かねぐら#||||
1.E4BC97|ギン;ゴン#おお.い#|multitude, crowd, masses, public|||
1.E4BC99|カ#ひ;ほ-#|companion, colleague, utensils|||
1.E4BC9A|カイ;エ#あ.う;あ.わせる;あつ.まる#あい;い|meeting, meet, party, association, interview, join|réunion, rencontre, meeting, parti, association, entrevue, rejoindre|asociación, reunión, encontrarse con, reunirse|
1.E4BC9C|サイ;ソツ;ソチ#せがれ#|son, my son|||
1.E4BC9D|デン;テン#つた.わる;つた.える;つた.う;つだ.う;-づた.い;つて#つたえ|transmit, go along, walk along, follow, report, communicate, legend, tradition|transmettre, côtoyer, suivre, rapporter, communiquer, légende, tradition|transmitir, tradición, ser transmitido, comunicar, seguir|
1.E4BCAE|ド#つと.める#|to make a great effort|||
1.E4BCAF|ハク##いき;えき;か;き;は;ひろ|chief, count, earl, uncle, Brazil|chef, comte, oncle, Brésil|jefe, conde, hermano mayor, Brasil|
1.E4BCB0|コ#あきな.う;あた.い#|price, business, selling|||
1.E4BCB1|ジ;ニ#なんじ;しかり;その;のみ#|thou, you|||
1.E4BCB3|セツ;セチ#おご.る#||||
1.E4BCB4|ハン;バン#ともな.う#とも|consort, accompany, bring with, companion|être accompagné, amener avec soi, compagnon, époux / épouse|seguidor, acompañante, seguir, acompañar|
1.E4BCB5|キョク;ケキ;キ#しず.か;さび.しい#||||
1.E4BCB6|レイ;リョウ#わざおぎ#れ|actor||músico, inteligente, astuto|
1.E4BCB7|チュウ#ちすじ;よつぎ#|descendent|||
1.E4BCB8|シン#の.びる;の.ばす;の.べる;の.す#のぶ;よぼる|expand, stretch, extend, lengthen, increase|allonger, étirer, accroître, étendre, augmenter|prolongar, expandir, estirar, extender, alargar, prolongarse, estirarse|
1.E4BCB9|ショ#つたな.い#|dull, slow, unskillful|||
1.E4BCBA|シ#うかが.う#|pay respects, visit, ask, inquire, question, implore|visiter (hon), présenter ses respects, demander, s'informer, questionner, implorer|hacer una visita, preguntar por|
1.E4BCBB|ホウ;ヒョウ#つか.う#すき;すみ;とり|messenger, emissary, send emissary|||
1.E4BCBC|ジ#に.る;ひ.る#にた|becoming, resemble, counterfeit, imitate, suitable|ressembler, devenir, contrefaire, imiter, approprié|parecerse a, parecerse, ser similar|
1.E4BCBD|カ;ガ;キャ;ギャ#とぎ#|nursing, attending, entertainer||asistencia, cuidado, atención|
1.E4BCBE|ヒ;ハイ;ヘ#おお.い#|mighty|||
1.E4BD80|ジ#に.る;ひ.る#|resemble|||
1.E4BD82|セイ;ショウ#おそれあわ.てる#||||
1.E4BD83|テン;デン#つくだ#|cultivated rice field|||
1.E4BD86|タン#ただ.し#たじ|however, but|pourtant, mais|sin embargo, pero|
1.E4BD87|チョ#たたず.む#|stop, linger, appearance, figure, bearing|||
1.E4BD88|ホ;フ#あまね.し#|spread, publicize, announce|||
1.E4BD89|キョ;コ;キャ;カ##|surname, name of a divine being, (transliteration of Sanskrit "kh")|||
1.E4BD8B|ショウ#たす.ける#|continue, carry on, hand down, to join|||
1.E4BD8C|シ#ちい.さい#|small|||
1.E4BD8D|イ#くらい;ぐらい#ぞき|rank, grade, throne, crown, about, some|rang, position, grade, trône, couronne, à peu près|grado, posición, aproximadamente, trono|
1.E4BD8E|テイ#ひく.い;ひく.める;ひく.まる#|lower, short, humble|bas, petit (taille), humble|bajo, barato, humilde, pequeño, bajar, ser bajado|
1.E4BD8F|ジュウ;ヂュウ;チュウ#す.む;す.まう;-ず.まい#し;じゅ;すみ|dwell, reside, live, inhabit|résider, vivre, habiter|residir, vivir, habitar, residencia|
1.E4BD90|サ##すけ|assistant, help|assistant, aide|ayuda, asistencia, rango militar|
1.E4BD91|ユウ;ウ#たす.ける#すけ;たすく;ゆ|help, assist||proteger, ayudar|
1.E4BD92|ヨウ;オウ#あお.ぐ;あおむ.け;たの.しむ#||||
1.E4BD93|タイ;テイ#からだ;かたち#なり|body, substance, object, reality, counter for images|corps, substance, objet, réalité, compteur d'images|cuerpo, forma|
1.E4BD94|チン;セン;テン#みる;うかが.う;し.める#|occupy by force, usurp, possess|||
1.E4BD95|カ#なに;なん;なに-;なん-#あが|what|quoi|qué|
1.E4BD96|ヒツ;ビチ#ただ.しい;なら.ぶ#||||
1.E4BD97|タ;イ#わび.しい;わび;ほか;わ.びる#|proud, lonely|||
1.E4BD98|シャ##|surname|||
1.E4BD99|ヨ#あま.る;あま.り;あま.す;あんま.り#あまる|too much, myself, surplus, other, remainder|trop, moi-même, surplus, autre, reste|remanente, exceso, resto, otro, distinto, uno mismo, quedar, sobrar, ser demasiado|
1.E4BD9A|イツ;テツ#たのし.む;のが.れる#|lost, hide, peace, mistake, beautiful, in turn|||
1.E4BD9B|ブツ;フツ#ほとけ#さらぎ|France|||
1.E4BD9C|サク;サ#つく.る;つく.り;-づく.り#くり;さか;さっ;づくり;とも;なお;はぎ;まさか|make, production, prepare, build|fabriquer, produire, construire, préparer|hacer, construir, fabricar, conducta, comportamiento, crear|
1.E4BD9D|コウ;ク#せむし#|foolish, stooped over|||
1.E4BD9E|ネイ#おもね.る;よこしま#|flattery, insincerity|||
1.E4BD9F|トウ;ズ##|name|||
1.E4BDA0|ジ;ニ#なんじ;しかり;その;のみ#|you, second person pronoun|||
1.E4BDA3|ヨウ##|commission fee|||
1.E4BDA4|##||||
1.E4BDA9|ハイ#は.く;お.びる;おびだま#|wear, put on (a sword)|||
1.E4BDAA|カイ;エ#さまよ.う#|hesitate, go around|||
1.E4BDAC|リョウ;ロ;ロウ#おお.きい#|(Cantonese) man, person, mature|||
1.E4BDAE|コウ#あ.わせる#||||
1.E4BDAF|ヨウ#いつわ.る#|pretend, feign, false, deceitful|||
1.E4BDB0|ヒャク;ハク#おさ#|hundred, leader of 100 men, east-west path between paddies|||
1.E4BDB1|ホウ#ふらん;のり#||||
1.E4BDB3|カ##けい;よし|excellent, beautiful, good, pleasing, skilled|excellent, beau, bon, plaisant, habile|excelente, bello, bonito|
1.E4BDB5|ヘイ#あわ.せる#|join, get together, unite, collective|faire correspondre, joindre, unir, cependant, simultané|combinación, unión, amalgama, combinar, unir, amalgamar|
1.E4BDB6|キツ;キチ##|healthy, correct|||
1.E4BDB7|コン;コウ;ギン#もと.る#|to act contrary to|||
1.E4BDB8|カツ;ガチ#あ.う;あつ.まる;つと.める;いた.る#|meet|||
1.E4BDB9|キ#かさ.なる;よ.る;もと.る;ささ.える#|depend upon, support, go against, (variant deceive)|||
1.E4BDBA|セン##|fairy|||
1.E4BDBB|チョウ;ジョウ;ヨウ#かる.い#|frivolity|||
1.E4BDBC|キョウ;コウ#こう.す;うつく.しい#|beautiful, clever, deceive, sly|||
1.E4BDBD|シ#すばしこい;なら.ぶ;たす.ける;およ.び;かわるがわる#とし|aid, help|||
1.E4BDBE|イツ;イチ#やす.い;やす.んずる#|row or file of dancers|||
1.E4BDBF|シ#つか.う;つか.い;-つか.い;-づか.い#|use, send on a mission, order, messenger, envoy, ambassador, cause|utiliser|usar, manejar, emplear|
1.E4BE81|シン#い.く;つか.い#|crowd|||
1.E4BE82|タク#よ.せる;たの.む#|to commission, to entrust to, to depute, to request, to ask|||
1.E4BE83|カン#つよ.い#あきら;ただし|strong, just, righteous, peace-loving||fuerte, justo, honrado, tranquilo|
1.E4BE84|シツ;シチ;テツ#かた.い;おろ.か;とど.まる#|nephew|||
1.E4BE85|カイ#むせ.ぶ#|to give, prepared for included in, embraced in|||
1.E4BE86|ライ;タイ#く.る;きた.る;きた.す;き.たす;き.たる#|come, due, next, cause, become|||
1.E4BE88|シ#おご.る#|luxury, pride|||
1.E4BE89|カ;ケ;ア#おご.る;ほこ.る#||||
1.E4BE8A|コウ#さかん#て.る;みつ|big|||
1.E4BE8B|レイ#たと.える#|example, custom, usage, precedent|exemple, coutume, usage, précédent|ejemplo, normal, comparar, ilustrar|
1.E4BE8C|イン#かげ;かげ.る#||||
1.E4BE8D|ジ;シ#さむらい;はべ.る#かみ|waiter, samurai, wait upon, serve|serviteur, samouraï, servir|sirviente, criado, samurai|
1.E4BE8E|ビ;ミ#いつく.しむ#|to soothe, to pacify, to settle, to establish|||
1.E4BE8F|シュ##|actor, supporting post|||
1.E4BE90|キョク;ケキ;キ#しず.か;さび.しい#|quiet|||
1.E4BE91|ユウ;ウ#すす.める;たす.ける#あつむ;すすむ;ゆき;ゆ|urge to eat||animar a comer, ayudar|
1.E4BE92|アン#やす.らか#||||
1.E4BE93|ロツ;ロチ#おお.きい#||||
1.E4BE94|ボウ;ム#ひと.しい;そろ.う;したが.う;つと.める;と.る;はか.る#|equal|||
1.E4BE96|リン;ロン#おも.う#|think, be methodical|||
1.E4BE97|トウ;ツ;ズ#おろ.か;いた.む;かたち;なおい;まこと;つつし.む#|big, ignorant, rude, rustic|||
1.E4BE98|タ#わび.しい;ほこ.る;わ.びる#|proud, lonely|||
1.E4BE99|チョク;チキ#おそ.れる#||||
1.E4BE9A|シュン#すみ.やか;しめ.す;とな.える;ふか.い;つか.う#|fast|||
1.E4BE9B|キョウ;ク;クウ;グ#そな.える;とも;-ども#|submit, offer, present, serve (meal), accompany|présenter, offrir, soumettre, proposer, accompagner, servir (plat), pluriel cérémonieux|ofrecer, entregar, expresar, mencionar, acompañante|
1.E4BE9D|イ;エ#よ.る#よ;より|reliant, depend on, consequently, therefore, due to|dépendant, par conséquent, donc, dû à|confiar en, depender de, estar basado en|
1.E4BE9E|ジョ;ニョ#ひと.しい;したがえな.らす#||||
1.E4BE9F|セン##||||
1.E4BEA0|キョウ#きゃん;おとこだて#|tomboy, chivalry|||
1.E4BEA1|カ;ケ#あたい#|value, price|prix, valeur|valor, precio, coste, mérito|
1.E4BEAB|ネイ#おもね.る;よこしま#|flattery, insincerity|||
1.E4BEAD|ジン#まま;ことごとく#|as it is, because|||
1.E4BEAE|ブ#あなど.る;あなず.る#|scorn, despise, make light of, contempt|mépriser, dédaigner, prendre à la légère, irrespect|desprecio, menosprecio, despreciar, menospreciar|
1.E4BEAF|コウ##|marquis, lord, daimyo|marquis, seigneur, daimyo|marqués, señor feudal, daimyo|
1.E4BEB2|シン#わらべ;よいわらべ;うまかい;はした.め#||||
1.E4BEB5|シン#おか.す#|encroach, invade, raid, trespass, violate|intrusion, invasion, empiéter, raid, entrer sans permission, violer (lieu)|invadir, asaltar, violar, traspasar|
1.E4BEB6|リョ;ロ#とも#|companion, follower|||
1.E4BEB7|キョク;ゴク#たけがひく.い;せま.る#|narrow, cramped, confined|||
1.E4BEB9|テイ;ジョウ;チョウ#おとこぎ;なおい;つつし.む#||||
1.E4BEBB|タツ;タチ;タイ;テ#かなう;よい;てがる;たやす.い;かる.い#||||
1.E4BEBC|ホツ;ボチ#つよ.い;うら.む#||||
1.E4BEBD|ダン;ナン#おとこ;お#||||
1.E4BEBE|コウ;キョウ#おお.きい#||||
1.E4BEBF|ベン;ビン#たよ.り#|convenience, facility, excrement, feces, letter, chance|commodité, courrier, vol (avion), nouvelles|conveniencia, excremento, noticias, correspondencia, carta|
1.E4BF80|タイ;テ#よわ.い#||||
1.E4BF81|グ#おお.きい#|big|||
1.E4BF82|ケイ#かか.る;かかり;-がかり;かか.わる#|person in charge, connection, duty, concern oneself|chargé de, liaison, devoir, s'occuper de|cargo, deber, concernir, afectar|
1.E4BF83|ソク#うなが.す#|stimulate, urge, press, demand, incite|stimuler, encourager, pousser à, inciter, demander|apremiar, urgir|
1.E4BF84|ガ#にわか#|sudden, abrupt, improvised|||
1.E4BF85|キュウ;グ#いただ.く#|ornamental cap|||
1.E4BF86|ショ#ゆる.やか;おそい#||||
1.E4BF88|コク##|to inform quickly, an urgent communication|||
1.E4BF89|ゴ#むか.える;あ.う#||||
1.E4BF8A|シュン##すぐる;とし|sagacious, genius, excellence|sagacité, génie, excellence, avisé|excelente, sobresaliente|
1.E4BF8B|チュ;チュウ;ジュウ;ユウ#たがや.す#||||
1.E4BF8C|ホ;フ#たす.ける#||||
1.E4BF8D|リョウ;ロウ#さまよ.う#||||
1.E4BF8E|ソ;ショ#いた;まないた#|altar of sacrifice, chopping board|||
1.E4BF8F|ショウ#に.る;かたど.る;みめよい;やつ.す#|like, similar, resemble, pretty, disguise oneself as, dress up, pine away|||
1.E4BF90|リ#かしこ.い#|clever|||
1.E4BF91|ヨウ;トウ;ユウ##|effigy|||
1.E4BF92|コン;カン#まったし;けが.す#||||
1.E4BF94|ケン#たと.える;うかが.う#|compare, spy on|||
1.E4BF97|ゾク##|vulgar, customs, manners, worldliness, mundane things|vulgaire, coutumes, manières, temporel, séculier|vulgar, ordinario, costumbres, modales, maneras|
1.E4BF98|フ#とりこ#|captive|||
1.E4BF9A|リ#いや.しい#|rustic, ill mannered|||
1.E4BF9B|フ;ベン;メン#ふ.せる#|look down, diligent|||
1.E4BF9C|ヘイ;ビョウ#つか.う;おとこだて#|to trust to, send a message|||
1.E4BF9D|ホ;ホウ#たも.つ#う;お;ぶ;もり;やす;やすし|protect, guarantee, keep, preserve, sustain, support|protéger, garantir, garder, préserver, conserver, soutenir|garantizar, mantener, preservar, proteger, apoyar|
1.E4BF9F|シ#ま.つ#|wait, depend on|||
1.E4BFA0|キョウ;キャン#おとこだて#|chivalrous person, chivalry, knight-errant, tomboy|||
1.E4BFA1|シン##し;しが;しな;しの;しぶ;とき;のび;のぶ;まこと|faith, truth, fidelity, trust|foi, vérité, fidélité, confiance, communication|confianza, sinceridad, información, verdad|
1.E4BFA2|シュウ;シュ#おさ.める;おさ.まる#||||
1.E4BFA3|#また#ばた|crotch, thigh, groin, (kokuji)||bifurcación|
1.E4BFA4|#おもかげ#てい|(kokuji)|||
1.E4BFA5|#くるま#|jinricksha, rickshaw, (kokuji)|||
1.E4BFA6|##|companion, mate, colleague|||
1.E4BFAE|シュウ;シュ#おさ.める;おさ.まる#おき;なが;のぶ;おさむ|discipline, conduct oneself well, study, master|discipline, bien se conduire, étudier, maîtriser|disciplina, reparación, arreglo, dominar, controlar, controlarse|
